row_index,model,fluency_original,code_mixing_naturalness_original,hindi_grammar_original,prompt_adherence_original,spelling_consistency_original,overall_original,fluency_perturbed,code_mixing_naturalness_perturbed,hindi_grammar_perturbed,prompt_adherence_perturbed,spelling_consistency_perturbed,overall_perturbed
830,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0
830,Qwen2.5-3B,4.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,2.0,5.0,3.0
830,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
831,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0
831,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,5.0,3.0
831,Qwen2.5-3B,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0
831,Qwen2.5-7B,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0
832,HingGPT,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
832,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,5.0,3.0
832,Qwen2.5-3B,4.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
832,Qwen2.5-7B,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0
833,HingGPT,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0
833,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,5.0,3.0,4.0
833,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0
833,Qwen2.5-7B,3.0,3.0,2.0,2.0,5.0,3.0,3.0,2.0,1.0,3.0,5.0,3.0
834,HingGPT,3.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0
834,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,2.0,3.0
834,Qwen2.5-3B,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
834,Qwen2.5-7B,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
835,HingGPT,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
835,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
835,Qwen2.5-3B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
835,Qwen2.5-7B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
836,HingGPT,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0
836,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0
836,Qwen2.5-3B,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0
836,Qwen2.5-7B,1.0,1.0,1.0,1.0,5.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0
837,HingGPT,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
837,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
837,Qwen2.5-3B,2.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
837,Qwen2.5-7B,3.0,4.0,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
838,HingGPT,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
838,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,5.0,4.0
838,Qwen2.5-3B,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
838,Qwen2.5-7B,3.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0
839,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
839,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0
839,Qwen2.5-3B,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0
839,Qwen2.5-7B,3.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0
840,HingGPT,4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0
840,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840,Qwen2.5-3B,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0
840,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
841,HingGPT,3.0,2.0,2.0,1.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0
841,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0
841,Qwen2.5-3B,4.0,5.0,3.0,5.0,5.0,4.0,3.0,2.0,3.0,5.0,5.0,4.0
841,Qwen2.5-7B,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0
842,HingGPT,3.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0
842,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0
842,Qwen2.5-3B,3.0,4.0,3.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0
842,Qwen2.5-7B,4.0,5.0,3.0,5.0,5.0,4.0,3.0,3.0,1.0,5.0,1.0,2.0
843,HingGPT,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
843,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0
843,Qwen2.5-3B,3.0,4.0,2.0,2.0,5.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0
843,Qwen2.5-7B,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
844,HingGPT,4.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0
844,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0
844,Qwen2.5-3B,4.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
844,Qwen2.5-7B,3.0,4.0,2.0,2.0,5.0,3.0,2.0,2.0,1.0,2.0,5.0,2.0
845,HingGPT,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
845,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0
845,Qwen2.5-3B,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0
845,Qwen2.5-7B,4.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0
846,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,5.0,4.0
846,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,5.0,4.0
846,Qwen2.5-3B,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0
846,Qwen2.5-7B,3.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0
847,HingGPT,3.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0
847,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
847,Qwen2.5-3B,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
847,Qwen2.5-7B,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
848,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
848,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,3.0
848,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
848,Qwen2.5-7B,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
849,HingGPT,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
849,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,5.0,3.0
849,Qwen2.5-3B,3.0,4.0,2.0,2.0,5.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0
849,Qwen2.5-7B,4.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0
850,HingGPT,3.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0
850,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0
850,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0
850,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,5.0,5.0,4.0
851,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
851,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0
851,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
851,Qwen2.5-7B,2.0,2.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,2.0,5.0,2.0
852,HingGPT,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0
852,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0
852,Qwen2.5-3B,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
852,Qwen2.5-7B,3.0,4.0,2.0,2.0,5.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0
853,HingGPT,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
853,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,3.0,3.0
853,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0
853,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0
854,HingGPT,3.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0
854,Phi-3.5-mini,3.0,3.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0
854,Qwen2.5-3B,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
854,Qwen2.5-7B,3.0,4.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0
855,HingGPT,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0
855,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
855,Qwen2.5-3B,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
855,Qwen2.5-7B,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
856,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,1.0,2.0
856,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
856,Qwen2.5-3B,3.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
856,Qwen2.5-7B,3.0,2.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0
857,HingGPT,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0
857,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,5.0,4.0
857,Qwen2.5-3B,3.0,4.0,2.0,3.0,5.0,3.0,3.0,4.0,1.0,2.0,5.0,3.0
857,Qwen2.5-7B,3.0,2.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0
858,HingGPT,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0
858,Phi-3.5-mini,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0
858,Qwen2.5-3B,3.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
858,Qwen2.5-7B,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,3.0,1.0,5.0,2.0
859,HingGPT,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0
859,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0
859,Qwen2.5-3B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
859,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
860,HingGPT,,,,,,,2.0,2.0,1.0,1.0,1.0,2.0
860,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,5.0,3.0
860,Qwen2.5-3B,3.0,4.0,2.0,3.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0
860,Qwen2.5-7B,3.0,3.0,2.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0,5.0,3.0
861,HingGPT,3.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0
861,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,5.0,5.0,4.0
861,Qwen2.5-3B,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,
861,Qwen2.5-7B,4.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0
862,HingGPT,4.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0
862,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,3.0
862,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0
862,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,1.0,2.0,5.0,3.0
863,HingGPT,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
863,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
863,Qwen2.5-3B,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0
863,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
864,HingGPT,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0
864,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,5.0,4.0
864,Qwen2.5-3B,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
864,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0
865,HingGPT,3.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0
865,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0
865,Qwen2.5-3B,3.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0
865,Qwen2.5-7B,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
866,HingGPT,3.0,4.0,2.0,2.0,5.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0
866,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0
866,Qwen2.5-3B,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0
866,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
867,HingGPT,3.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0
867,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,5.0,5.0,4.0
867,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
867,Qwen2.5-7B,3.0,4.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,5.0,2.0
868,HingGPT,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0
868,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0
868,Qwen2.5-3B,4.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,2.0,5.0,5.0,3.0
868,Qwen2.5-7B,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0
869,HingGPT,4.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0
869,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0
869,Qwen2.5-3B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,1.0,4.0,5.0,4.0
869,Qwen2.5-7B,4.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,1.0,3.0,5.0,3.0
870,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0
870,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,3.0,3.0
870,Qwen2.5-3B,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0
870,Qwen2.5-7B,3.0,4.0,3.0,2.0,5.0,3.0,3.0,2.0,1.0,1.0,5.0,2.0
871,HingGPT,,,,,,,2.0,1.0,1.0,1.0,3.0,2.0
871,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
871,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0
871,Qwen2.5-7B,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
872,HingGPT,,,,,,,3.0,4.0,3.0,3.0,3.0,3.0
872,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,5.0,4.0
872,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0
872,Qwen2.5-7B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0
873,HingGPT,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
873,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0
873,Qwen2.5-3B,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
873,Qwen2.5-7B,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,5.0,3.0
874,HingGPT,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
874,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,3.0
874,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0
874,Qwen2.5-7B,4.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0
875,HingGPT,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
875,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
875,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0
875,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
876,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0
876,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,3.0
876,Qwen2.5-3B,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,5.0,3.0
876,Qwen2.5-7B,1.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0
877,HingGPT,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0
877,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0
877,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,3.0,4.0
877,Qwen2.5-7B,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
878,HingGPT,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
878,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
878,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
878,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
879,HingGPT,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0
879,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
879,Qwen2.5-3B,3.0,3.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0
879,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
880,HingGPT,3.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0
880,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,5.0,3.0
880,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
880,Qwen2.5-7B,3.0,4.0,3.0,3.0,5.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0
881,HingGPT,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0
881,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0
881,Qwen2.5-3B,2.0,3.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0
881,Qwen2.5-7B,2.0,2.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0
882,HingGPT,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0
882,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0
882,Qwen2.5-3B,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0
882,Qwen2.5-7B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0
883,HingGPT,3.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0
883,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,5.0,3.0
883,Qwen2.5-3B,4.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
883,Qwen2.5-7B,4.0,4.0,3.0,3.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0
884,HingGPT,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0
884,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
884,Qwen2.5-3B,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,5.0,3.0
884,Qwen2.5-7B,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0
885,HingGPT,4.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0
885,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,5.0,3.0
885,Qwen2.5-3B,2.0,3.0,2.0,1.0,5.0,2.0,3.0,2.0,2.0,2.0,5.0,3.0
885,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,5.0,5.0,3.0
886,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
886,Phi-3.5-mini,3.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0
886,Qwen2.5-3B,3.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0
886,Qwen2.5-7B,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0
887,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0
887,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0
887,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
887,Qwen2.5-7B,3.0,4.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0
888,HingGPT,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0
888,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,5.0,3.0
