text,hindi_tokens,english_tokens,other_tokens,total_tokens,hindi_ratio,english_ratio,cmi,switches,is_code_mixed
Waise bol nahi sakte. Aaj tak sab Flipkart pe aayaa hai number series but kyaa pataa iss baar change ho jaae. Maine v pehle yehi sochaa thaa aapke but kuch keh nahi sakte.,26,7,0,33,0.7878787878787878,0.21212121212121213,21.212121212121215,10,True
Saala bhaag daddy nhi dadi lg rha chutiya logo ke chutiya jaise nashe,11,2,0,13,0.8461538461538461,0.15384615384615385,15.384615384615385,4,True
My brother was watching a movie jisme Abdul ke abba samjhate hain ki kaise Isl auraton ki HELP karne ke liye Abdul ko ek nahi char nikah karne ki permission deta hai jisse usko SAHARA mile,24,12,0,36,0.6666666666666666,0.3333333333333333,33.333333333333336,13,True
Big Boss ke baad Ab dekha hain isko me kya yaar itna change ho gaya yeh. HAI SAANSEIN,14,4,0,18,0.7777777777777778,0.2222222222222222,22.22222222222222,5,True
main problem is they're accepting the fact its blasting. shame on them. i just want this guy to sue oneplus. this is getting pretty bad. maa kasam mere samne hota toh inn logo ka muh tod deta main,12,27,0,39,0.3076923076923077,0.6923076923076923,30.76923076923077,9,True
"13:47 temp. 12c, hum. 80%, dewp. 7.8c, bar. 1026.3 hpa, rain today 0 mm, wind 0 mph",4,6,0,10,0.4,0.6,40.0,3,True
see this first tab kuch bolna pratik ko this video is specially for kk fans,7,8,0,15,0.4666666666666667,0.5333333333333333,46.666666666666664,5,True
she is looking so pretty here..bhulo mat wo task hi jiti thi 🤣💖 aur ha insecure kon h wo to ke bf ne hi bol diya apne muh se.. bestfriend ne bhi bol diya 🤣,23,11,0,34,0.6764705882352942,0.3235294117647059,32.35294117647059,11,True
b baal safed ho raha color kr lo,5,3,0,8,0.625,0.375,37.5,3,True
"On behalf of a grateful nation, I welcome Honble Prime Minister Shri Narendra Modis novel initiative to tag universities to government schools across the country to leverage their education services.",3,27,0,30,0.1,0.9,9.999999999999998,2,True
It's simple not rocket science they want umar to come down and top 2 try kr rehe karan vs pratik phir winner karan yeh script hai inki,9,18,0,27,0.3333333333333333,0.6666666666666666,33.333333333333336,9,True
Haa yaar isko national ka milna chahiye 😜😂😂,6,1,0,7,0.8571428571428571,0.14285714285714285,14.28571428571429,2,True
AANKHEIN BAND KARKE HITS 1M Kal se comments kar kar kar mera pass word nahi bache hai 😂,12,4,0,16,0.75,0.25,25.0,6,True
👀aisy to nhi hota enemy,2,2,0,4,0.5,0.5,50.0,2,True
Proof kaha hai usne gaali di ?? Simba harishchandra ka beta hai kya jo sach bolega !! Apne push ko justify karne ke liye kuch bhi bolega !! + Gaali gaali hoti hai chahe fun me do ya gusse me !! Aur gaali ke baad aapka chotu sympathy leta hai !!,39,6,0,45,0.8666666666666667,0.13333333333333333,13.33333333333333,11,True
mere pass abhi bhe wo pic pari _ loves hamza,5,4,0,9,0.5555555555555556,0.4444444444444444,44.44444444444444,5,True
Fixed winner h phir bhi teja nhi jeetne waali... Mai 100% sure hu,8,4,0,12,0.6666666666666666,0.3333333333333333,33.333333333333336,3,True
"Y, como siempre, jams har caso. es su de Sansn.",4,6,0,10,0.4,0.6,40.0,3,True
Choti choti se sagar banta hain doesn't applies to this generation.,6,6,0,12,0.5,0.5,50.0,1,True
"Indy fans forget that, once he was dumped by the Colts, Peyton manning completely washed his hands of that place. He doesn't support the city beyond his obligations to the hospital. Doesnt hang out around town.. He comes for an evening and immediately leaves. 1/2",4,41,0,45,0.08888888888888889,0.9111111111111111,8.888888888888891,6,True
pm imran khan message to hassan ali hassan ali,5,4,0,9,0.5555555555555556,0.4444444444444444,44.44444444444444,3,True
theek hay phir aurat ko bolain mohabat k waqat apnay bhai ko samnay kar deya karay .,15,1,0,16,0.9375,0.0625,6.25,2,True
Fir badi jaldi active kar diya twitter ne 😂 hamara to hafto tak nahi karta,11,3,0,14,0.7857142857142857,0.21428571428571427,21.42857142857143,6,True
1:27 Rubina apne aap ko hygiene ki dukaan bolti thi lekin afsos usne kaan ka mail saaf karne ke alawa kuch nhi kiya season me..ohh so sorry apple bhi toh khaaya wo kaise bhul sakte hain uske par hi toh show jeeta jaa sakta hai 😂,35,10,0,45,0.7777777777777778,0.2222222222222222,22.22222222222222,9,True
"ye aise delusions kaise ho be...cant u see there's no structure even after 3 years? even in irregularity ,patterns get developed,idhar wo bhi nahi hai. every game new shit",10,21,0,31,0.3225806451612903,0.6774193548387096,32.25806451612904,7,True
Kira aur m toh bone chahiye,4,2,0,6,0.6666666666666666,0.3333333333333333,33.333333333333336,4,True
wo matter nai karte 💆💆 kare jo karna dekh lenge bs ye jeet jaye kaise b 🙂,12,3,0,15,0.8,0.2,19.999999999999996,5,True
mujhe bhi mil gya tha pe personal phone,6,2,0,8,0.75,0.25,25.0,1,True
"aaah, claro si si. bueno, pero ya har algo para que a mal",7,6,0,13,0.5384615384615384,0.46153846153846156,46.15384615384615,8,True
Achha he so start making your own coal don't ask the centre to help you out.... Parali parali khelo tum Punjab election jo he 😂😂😂,10,15,0,25,0.4,0.6,40.0,4,True
yes guys shamita is not in the house but relax she is shamita shetty agar usko thora bhi kuch hota hai puri bb team hai. relax,11,15,0,26,0.4230769230769231,0.5769230769230769,42.307692307692314,4,True
yes it's too late ab kuch nahi,3,5,0,8,0.375,0.625,37.5,1,True
27% obc reservation bhi unke karan hi kiya hai modiji ne. 🤣,7,3,0,10,0.7,0.3,30.000000000000004,2,True
tune toh mere dil ki baat cheen li i am still going with that story said you before and everyday it s like i am breathing less nothing interests me,7,23,0,30,0.23333333333333334,0.7666666666666667,23.33333333333333,2,True
"Kamini establishment, or kon hoga. Jitni nangi establishment ( judges, bureaucracy, n generals imran khan ki govt mei han, kabhi nae thay).",12,9,0,21,0.5714285714285714,0.42857142857142855,42.85714285714286,8,True
oh bhai m ek ladki hu... or mujhe tweeter jada chalana ni aata or bhai ap dekh skte ho. mene. kab join kiya h isme fake ki kya bat h mene kab kaha ki m. salman khan hu,26,12,0,38,0.6842105263157895,0.3157894736842105,31.57894736842105,21,True
"exactly it means youre sastaaa, main jeet gaya main jeet gayaa oh balle balle oh hurray",10,6,0,16,0.625,0.375,37.5,4,True
Sab kuch hum par chor do Salman Khan aap ho bhai,9,2,0,11,0.8181818181818182,0.18181818181818182,18.181818181818176,4,True
yar ashika tum itni cute kab sa ho gayi ho?🥺,8,2,0,10,0.8,0.2,19.999999999999996,4,True
apne sc seen kr diya,2,3,0,5,0.4,0.6,40.0,2,True
actually govt was formed by sharad pawar and praful patel huge corruption cases against praful patel till date no action,4,16,0,20,0.2,0.8,19.999999999999996,6,True
thank you prime minister for always wearing mask during all public events &amp; appearances. the real execution of leading from the front &amp; leading by example.,0,26,0,26,0.0,1.0,0.0,0,False
devo bhi karti hai ussey bhi pata hai before top 5 kaise nikalte hai hahaha,11,3,0,14,0.7857142857142857,0.21428571428571427,21.42857142857143,3,True
firstly congratulations for your song released today n wishing you loads of success n thank you is a small word but dil se for supporting n yes we also see the love n passion for the show in pratik,4,35,0,39,0.10256410256410256,0.8974358974358975,10.256410256410254,5,True
humesha se tumhara hai or rahe gaya... and definitely vo yahi hai humare bich hamesha...,12,3,0,15,0.8,0.2,19.999999999999996,4,True
baki toh h bhai lakin aise karoge toh wo baki he rah jayega unity lao apne me ham sabhi hindu 🕉.,16,4,0,20,0.8,0.2,19.999999999999996,5,True
niv bookworm adi hiii kaisi hai tu i pyaar you,6,4,0,10,0.6,0.4,40.0,7,True
Radhe Shyam Trailer Launch (Video),2,3,0,5,0.4,0.6,40.0,1,True
Saamne jaao 2 times sit-ups karo zahar pio aur pher.....pher moblie utha kr aur sar par takiya rakh kar so jao.,14,8,0,22,0.6363636363636364,0.36363636363636365,36.36363636363637,9,True
NOSE CHOTA SOS PERO TE ODIO CON MI VIDA,4,5,0,9,0.4444444444444444,0.5555555555555556,44.44444444444444,5,True
for burberry x really do be dominating famous brands love to see it,1,12,0,13,0.07692307692307693,0.9230769230769231,7.692307692307687,2,True
Mahi mujhe gir uthana kaise h yeh sikh liya h mene 😂 tum tension nhi lo bas kuch din ki aur baat h phir sab pehle Jaise ho jayega,24,4,0,28,0.8571428571428571,0.14285714285714285,14.28571428571429,8,True
TWITTER IS BLESSING...JAB KUCH YAAD NA HO RHA HO TWITTER KHOLO RANTING KRO...PHIR BACK TO PRHAYI...AND THE CYCLE REPEATS,12,10,0,22,0.5454545454545454,0.45454545454545453,45.45454545454546,8,True
😂 wah! itna koi kaise gir sakta hai? bahen ka hissa le liya iss ghatiya aadmi ne.. writers ab agar kabhi aap logo ne iss ko whitewash karne ki koshish ki to humse bura aur koi nahi hoga 😑 asian pants ki badi bucket bhi ko nahi white paint kar sakti😤,39,9,0,48,0.8125,0.1875,18.75,13,True
jab hum kisi apne special one se chatting kar rahe hote hain. toh face par apne aap hi smile a jaati hai ...!!!,15,7,0,22,0.6818181818181818,0.3181818181818182,31.818181818181824,10,True
hara harini 😭😭😭,2,0,0,2,1.0,0.0,0.0,0,False
tum bin jaun kahan ke duniya men aake kuch na phir chaha sanam tum ko chah ke.,14,3,0,17,0.8235294117647058,0.17647058823529413,17.647058823529417,5,True
kyun u too yaaa🙌 thank uuu &amp; happy tuesday🌈✨,2,5,0,7,0.2857142857142857,0.7142857142857143,28.57142857142857,3,True
"Bharat Ratna to Bhakt our Godi Media unhe dila hi denge, magar Nobel Prize kyon nahi?",11,5,0,16,0.6875,0.3125,31.25,8,True
Le waiting for pushpa 2 🔥💥,2,2,0,4,0.5,0.5,50.0,2,True
ye whatsapp university wala hai kya jpeg,4,3,0,7,0.5714285714285714,0.42857142857142855,42.85714285714286,3,True
"women: understanding us is not difficult. also women: aj phir jeene ki tamanna hai, aj phir marne ka irada hai.. 😁",12,8,0,20,0.6,0.4,40.0,1,True
Abe phle school me ja or sahi se likhna to sikh le .... 99,10,2,0,12,0.8333333333333334,0.16666666666666666,16.666666666666664,4,True
ang ng legs ko badi.,3,2,0,5,0.6,0.4,40.0,2,True
Omg inke paas to talvaar bhi hai 😓,5,2,0,7,0.7142857142857143,0.2857142857142857,28.57142857142857,3,True
aj kal to apne bh tweets nhi aati hai,7,2,0,9,0.7777777777777778,0.2222222222222222,22.22222222222222,2,True
"Sir, 25th kuch naya hone wala hai. Sir best of luck. Sir ®.",4,7,0,11,0.36363636363636365,0.6363636363636364,36.36363636363637,2,True
keep your fucking balls to yourself because remember that incident in 2017 tujhe teri ball na milegi ab kabhi,6,12,0,18,0.3333333333333333,0.6666666666666666,33.333333333333336,3,True
Seedhe seedhe bolo ipl jada jaroori h inke liye,7,2,0,9,0.7777777777777778,0.2222222222222222,22.22222222222222,4,True
arre kaise aa skti hai edited hai,6,1,0,7,0.8571428571428571,0.14285714285714285,14.28571428571429,2,True
Hamid Mir Aka Chutiya There is no shame to support political ideology as an individual but out of context activism while hiding behind journalism is uncalled for.,2,25,0,27,0.07407407407407407,0.9259259259259259,7.4074074074074066,4,True
Me wohi soch rha tha picture quality itni ghatiya q hai 🙂💔,8,3,0,11,0.7272727272727273,0.2727272727272727,27.27272727272727,4,True
"this could be us , but shadi se pehle hum dono ko ese dekhegi to gali ke sath chappal belan bhi de degi mujhe .🥲",18,5,0,23,0.782608695652174,0.21739130434782608,21.739130434782606,1,True
"no one: me to pg residency: o o jaane jaana, dhoonde tujhe dil deewana, sapno mein roz aaye, aa zindagi mein aa na 🥲",16,7,0,23,0.6956521739130435,0.30434782608695654,30.434782608695656,3,True
someone please explain me sunday itni jaldi kyun haiii?🥲💀,3,6,0,9,0.3333333333333333,0.6666666666666666,33.333333333333336,2,True
koi mujhe full details samjhao,3,2,0,5,0.6,0.4,40.0,2,True
pata nhi kaun h pata nhi kaha h sirf uska naam pata h devil of blockbuster kick,10,7,0,17,0.5882352941176471,0.4117647058823529,41.17647058823529,5,True
someone: kal school jayega ? me : nahi school khud mere pass chalkar ayega abey saale .,10,4,0,14,0.7142857142857143,0.2857142857142857,28.57142857142857,7,True
Bb ne chori ko lekr bola h.Khana banana and baki saare kaam is still in their hands.isk ka koi lena dena nai h rule todne se.I hope everyone realises that but i think they have not and backed out from it.I heard kk saying this but he wasn't sure.,17,37,0,54,0.3148148148148148,0.6851851851851852,31.481481481481477,14,True
Matlab me one year se badi hoon,5,2,0,7,0.7142857142857143,0.2857142857142857,28.57142857142857,2,True
Hehehehe....Bhai woh maa hai pratik kisiki maa ya baap nhi hai ghar mein...its irritating if someone tells u again and again...i know pratik is good by heart but always woh sahi nahi na,20,16,0,36,0.5555555555555556,0.4444444444444444,44.44444444444444,6,True
inlogo ke alawa agar umar ke dusre fc kuch activity krle to inko bahut problm ho jati hai grow up kids don't mess with umar,16,10,0,26,0.6153846153846154,0.38461538461538464,38.46153846153846,8,True
report says defence minister's of 🇷🇺 &amp; 🇨🇳 have signed a military bilateral corporation deal until the year 2025,0,17,0,17,0.0,1.0,0.0,0,False
le har bien a,2,2,0,4,0.5,0.5,50.0,1,True
Kuch bhi hua ho.. but killing on the name of religion is not acceptable. What is the difference then between i$lam and Sikh? That's pure khalistani mindset. Sikhs are known for forgiveness and kindness,7,29,0,36,0.19444444444444445,0.8055555555555556,19.444444444444443,5,True
Or phir b tum log kuch wapis nhi ly rahi hai,9,2,0,11,0.8181818181818182,0.18181818181818182,18.181818181818176,3,True
Ap to ho gaye hum to abhi paida bhi nahi hue,9,2,0,11,0.8181818181818182,0.18181818181818182,18.181818181818176,4,True
"madam fyi your started playing against pratik and that too on his back! aur rahi baat against khelne ki toh aapke me pratik kya kisi ke against khelne ki himmat nahi hai, aaj bhi nishant ko butter laga rha tha!",25,15,0,40,0.625,0.375,37.5,9,True
"non-confrontational hu life main, mujhe nehi chahiye tujhse problems toh phir main avoid karunga, jab main avoid karunga to phir main ek aisa insaan bann jayunga jo main nehi hu... kyun ki main kar chila hu ye past main 🥺🥺",33,7,0,40,0.825,0.175,17.500000000000004,11,True
"Same 2020-21 ka lag raha hai Garg captain tha, Aksh Deep Nath nahi, Bhuvi playing",10,4,0,14,0.7142857142857143,0.2857142857142857,28.57142857142857,6,True
khalsa fought invaders and the were captured by stone worshippers ! and moorti being placed in place of Sri Guru Granth Sahib ji ! When Khalsa returned to they did what needed to be ... this is the evidenced by free Gurdwara lehar movement,9,32,0,41,0.21951219512195122,0.7804878048780488,21.95121951219512,13,True
zaid naam bht km bolti,2,3,0,5,0.4,0.6,40.0,3,True
Uske bina wish post adhura tha ...,4,2,0,6,0.6666666666666666,0.3333333333333333,33.333333333333336,2,True
teju aapna bheja use krr.. yah chachi acchi nhi hai tere liyeee. samaj baat ko koi bhaiya plz save her with this evil. plz batana aapna relationship dost tak rakhe she deserves even better,22,12,0,34,0.6470588235294118,0.35294117647058826,35.29411764705882,5,True
yrs driving experience hai sir or bahut sari business ideas hai kuch kama ke us paise ko business me lagana chahata hu taki mai apni musibat se nikal kar aapki tarah or bhi logo ki madad kar saku aab aap ka hi sahara hai sir please mujhe koi job dila dijiye sir,37,15,0,52,0.7115384615384616,0.28846153846153844,28.846153846153843,18,True
Idhr hi bataoand also kal ppr hai :p,5,3,0,8,0.625,0.375,37.5,5,True
the aim of sant rampal ji maharaj ji is to make india drug free. visit us- ashram youtube channel.,6,13,0,19,0.3157894736842105,0.6842105263157895,31.57894736842105,4,True
bhai sarcasm toh ham samjh gaye they par ye har baat pel kar sarcasm bol ke bachna purana ho gaya hai,18,3,0,21,0.8571428571428571,0.14285714285714285,14.28571428571429,6,True
jaffer bhai toh khol deta hai. i wonder what happens to such cricketers after retirement like jaffer bhai and sidhu. pata nahi kaunsi aatma inke andar aa jati hai.,13,16,0,29,0.4482758620689655,0.5517241379310345,44.827586206896555,6,True
kya sir ap bhi ? 😂😂😂 a lot of meme token don't remind sir 🙈🙈🙈,4,9,0,13,0.3076923076923077,0.6923076923076923,30.76923076923077,5,True
yahi baat to sub ko bol rahe h samjhao unhe gandhi family ab gandi ho chuki h,13,4,0,17,0.7647058823529411,0.23529411764705882,23.529411764705888,7,True
Of course as agar nishant jeet gaya and top5 me gaya to jhumar nhi jaa payega 😆,12,4,0,16,0.75,0.25,25.0,3,True
"El lo har, ©l es loco",3,2,0,5,0.6,0.4,40.0,2,True
stupid thug!! twt dikhta hi nhi hai😅 and schools kal se reopen so ab twt kab dekhega pata nhi🐶,12,5,0,17,0.7058823529411765,0.29411764705882354,29.411764705882348,5,True
"Castillo est traicionando, abandonando, alejndose, de lado el plan de Per Libre? Qu© har Per Libre?",11,5,0,16,0.6875,0.3125,31.25,5,True
aunty hogi teri hone wali wife 🤬 bye blocking you 😤 👊🏻,4,5,0,9,0.4444444444444444,0.5555555555555556,44.44444444444444,2,True
not born during chori chori (1956) too naive during dil hai k manta nahi (1991) &amp; pyaar to hona hi tha (1998) just in time for jab we met,13,13,0,26,0.5,0.5,50.0,8,True
"see this shahrukh bhai, your popularity not only in dubai, but all over the world. tagging you sir because you love innovations",3,19,0,22,0.13636363636363635,0.8636363636363636,13.636363636363635,3,True
